"BUILDING","ROOM","Course","Title","SECTION","First_Name","Last_Name","Monday","Tuesday","Wednesday","Thursday","Friday","Start_Time","Stop_Time"
"MUBLDG","146","MU210","Collegiate Singers","01","Ian","Loeppky","M","","W","","F","11:00 AM","11:50 AM"
"MUBLDG","146","MU227","Chamber Choir","01","Ian","Loeppky","","T","","R","","11:00 AM","12:15 PM"
"MUBLDG","146","MU291","Sight Singing/Ear Training IV","01","Samuel","Merciers","","T","","R","","01:00 PM","01:50 PM"
"MUBLDG","146","MU304","Vocal Jazz Ensemble","01","Ian","Loeppky","M","","W","","","03:00 PM","04:15 PM"
"MUBLDG","146","MU310","Collegiate Singers","01","Ian","Loeppky","M","","W","","F","11:00 AM","11:50 AM"
"MUBLDG","146","MU327","Chamber Choir","01","Ian","Loeppky","","T","","R","","11:00 AM","12:15 PM"
"MUBLDG","146","MU384","Choral Conducting","01","Ian","Loeppky","","T","","R","","08:00 AM","08:50 AM"
"MUBLDG","146","MU404","Vocal Jazz Ensemble","01","Ian","Loeppky","M","","W","","","03:00 PM","04:15 PM"
"MUBLDG","146","MU410","Collegiate Singers","01","Ian","Loeppky","M","","W","","F","11:00 AM","11:50 AM"
"MUBLDG","146","MU427","Chamber Choir","01","Ian","Loeppky","","T","","R","","11:00 AM","12:15 PM"
"MUBLDG","209","MU011","Performance Attendance","01","Eleanor","McClellan","","","W","","","12:00 PM","12:50 PM"
"MUBLDG","209","MU108","Opera/Musical Theatre","01","Terrance","Brown","","T","","R","","03:30 PM","04:45 PM"
"MUBLDG","209","MU108","Opera/Musical Theatre","01","Terrance","Brown","","","","","F","03:30 PM","05:00 PM"
"MUBLDG","209","MU167","String Ensemble","01","Daniel","Stevens","M","","","","","05:00 PM","07:00 PM"
"MUBLDG","209","MU181","Class Guitar","01","Robert","Valentine","","","","","F","12:00 PM","01:50 PM"
"MUBLDG","209","MU208","Opera/Musical Theatre","01","Terrance","Brown","","T","","R","","03:30 PM","04:45 PM"
"MUBLDG","209","MU208","Opera/Musical Theatre","01","Terrance","Brown","","","","","F","03:30 PM","05:00 PM"
"MUBLDG","209","MU267","String Ensemble","01","Daniel","Stevens","M","","","","","05:00 PM","07:00 PM"
"MUBLDG","209","MU287","Guitar Ensemble","01","Robert","Valentine","","","","","F","04:00 PM","05:00 PM"
"MUBLDG","209","MU308","Opera/Musical Theatre","01","Terrance","Brown","","T","","R","","03:30 PM","04:45 PM"
"MUBLDG","209","MU308","Opera/Musical Theatre","01","Terrance","Brown","","","","","F","03:30 PM","05:00 PM"
"MUBLDG","209","MU367","String Ensemble","01","Daniel","Stevens","M","","","","","05:00 PM","07:00 PM"
"MUBLDG","209","MU387","Guitar Ensemble","01","Robert","Valentine","","","","","F","04:00 PM","05:00 PM"
"MUBLDG","209","MU408","Opera/Musical Theatre","01","Terrance","Brown","","T","","R","","03:30 PM","04:45 PM"
"MUBLDG","209","MU408","Opera/Musical Theatre","01","Terrance","Brown","","","","","F","03:30 PM","05:00 PM"
"MUBLDG","209","MU419","Senior Recital","26","Robert","Valentine","","","","","","",""
"MUBLDG","209","MU487","Guitar Ensemble","01","Robert","Valentine","","","","","F","04:00 PM","05:00 PM"
"MUBLDG","209","MU508","Opera/Musical Theater Workshop","01","Terrance","Brown","","","","","F","03:30 PM","05:00 PM"
"MUBLDG","209","MU508","Opera/Musical Theater Workshop","01","Terrance","Brown","","T","","R","","03:30 PM","04:45 PM"
"MUBLDG","215","MU117","Woodwinds","05","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU117","Woodwinds","06","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU177","Woodwind Ensemble","04","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU177","Woodwind Ensemble","03","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU177","Woodwind Ensemble","01","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU217","Woodwinds","06","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU217","Woodwinds","05","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU277","Woodwind Ensemble","03","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU277","Woodwind Ensemble","04","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU277","Woodwind Ensemble","01","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU317","Woodwinds","05","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU317","Woodwinds","06","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU377","Woodwind Ensemble","04","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU377","Woodwind Ensemble","01","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU377","Woodwind Ensemble","03","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU392","Instrumental Lit and Ped","03","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU417","Woodwinds","05","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU417","Woodwinds","06","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU419","Senior Recital","05","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU419","Senior Recital","06","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU477","Woodwind Ensemble","01","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU477","Woodwind Ensemble","03","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU477","Woodwind Ensemble","04","Meghan","Merciers","","","","","","",""
"MUBLDG","215","MU681","Applied Music","01","Meghan","Merciers","","","","","","",""
"MUBLDG","216","MU114","Brass","02","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU114","Brass","01","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU214","Brass","01","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU214","Brass","02","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU314","Brass","01","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU314","Brass","02","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU414","Brass","02","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU414","Brass","01","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU419","Senior Recital","03","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU419","Senior Recital","04","Eddie","Elsey","","","","","","",""
"MUBLDG","216","MU681","Applied Music","06","Eddie","Elsey","","","","","","",""
"MUBLDG","217","MU112","Piano","02","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU112","Piano","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU137","Keyboard Ensemble","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU212","Piano","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU212","Piano","02","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU237","Keyboard Ensemble","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU312","Piano","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU312","Piano","02","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU337","Keyboard Ensemble","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU412","Piano","02","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU412","Piano","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU419","Senior Recital","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU419","Senior Recital","02","Yi-Min","Cai","","","","","","",""
"MUBLDG","217","MU437","Keyboard Ensemble","01","Yi-Min","Cai","","","","","","",""
"MUBLDG","218","MU111","Voice","02","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU111","Voice","01","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU211","Voice","02","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU211","Voice","01","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU311","Voice","01","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU311","Voice","02","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU411","Voice","02","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU411","Voice","01","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU419","Senior Recital","24","Tiffany","Brown","","","","","","",""
"MUBLDG","218","MU419","Senior Recital","22","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU419","Senior Recital","21","Terrance","Brown","","","","","","",""
"MUBLDG","218","MU419","Senior Recital","23","Tiffany","Brown","","","","","","",""
"MUBLDG","218","MU681","Applied Music","04","Terrance","Brown","","","","","","",""
"MUBLDG","219","MU115","Percussion","01","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU115","Percussion","02","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU215","Percussion","03","Mandy","Quinn","","","","","","",""
"MUBLDG","219","MU215","Percussion","01","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU215","Percussion","02","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU315","Percussion","01","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU315","Percussion","02","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU392","Instrumental Lit and Ped","04","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU415","Percussion","01","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU415","Percussion","02","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU419","Senior Recital","18","Tracy","Wiggins","","","","","","",""
"MUBLDG","219","MU419","Senior Recital","17","Tracy","Wiggins","","","","","","",""
"MUBLDG","220","MU111","Voice","04","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU111","Voice","08","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU111","Voice","07","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU111","Voice","03","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU117","Woodwinds","07","Lara","Lay","","","","","","",""
"MUBLDG","220","MU117","Woodwinds","08","Lara","Lay","","","","","","",""
"MUBLDG","220","MU211","Voice","07","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU211","Voice","08","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU211","Voice","04","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU211","Voice","03","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU217","Woodwinds","08","Lara","Lay","","","","","","",""
"MUBLDG","220","MU217","Woodwinds","07","Lara","Lay","","","","","","",""
"MUBLDG","220","MU311","Voice","08","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU311","Voice","04","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU311","Voice","07","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU311","Voice","03","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU317","Woodwinds","08","Lara","Lay","","","","","","",""
"MUBLDG","220","MU317","Woodwinds","07","Lara","Lay","","","","","","",""
"MUBLDG","220","MU411","Voice","07","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU411","Voice","08","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU411","Voice","04","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU411","Voice","03","Tiffany","Brown","","","","","","",""
"MUBLDG","220","MU417","Woodwinds","08","Lara","Lay","","","","","","",""
"MUBLDG","220","MU417","Woodwinds","07","Lara","Lay","","","","","","",""
"MUBLDG","220","MU419","Senior Recital","08","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU419","Senior Recital","07","Gene","Gifford","","","","","","",""
"MUBLDG","220","MU681","Applied Music","05","Tiffany","Brown","","","","","","",""
"MUBLDG","221","MU116","Strings","02","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU116","Strings","03","Mark","Huff","","","","","","",""
"MUBLDG","221","MU116","Strings","01","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU116","Strings","05","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU116","Strings","06","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU116","Strings","04","Mark","Huff","","","","","","",""
"MUBLDG","221","MU131","Class Piano I","03","Marjorie","McCoy","M","","W","","","11:00 AM","11:50 AM"
"MUBLDG","221","MU132","Class Piano II","01","Barbara","Johnson","","T","","R","","09:00 AM","09:50 AM"
"MUBLDG","221","MU132","Class Piano II","02","Marjorie","McCoy","","T","","R","","11:00 AM","11:50 AM"
"MUBLDG","221","MU216","Strings","05","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU216","Strings","01","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU216","Strings","03","Mark","Huff","","","","","","",""
"MUBLDG","221","MU216","Strings","04","Mark","Huff","","","","","","",""
"MUBLDG","221","MU216","Strings","06","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU216","Strings","02","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU231","Class Piano III","02","Yi-Min","Cai","M","","W","","","03:00 PM","03:50 PM"
"MUBLDG","221","MU231","Class Piano III","01","Yi-Min","Cai","M","","W","","","09:00 AM","09:50 AM"
"MUBLDG","221","MU232","Class Piano IV","01","Yi-Min","Cai","M","","W","","","10:00 AM","10:50 AM"
"MUBLDG","221","MU316","Strings","05","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU316","Strings","03","Mark","Huff","","","","","","",""
"MUBLDG","221","MU316","Strings","06","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU316","Strings","01","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU316","Strings","04","Mark","Huff","","","","","","",""
"MUBLDG","221","MU316","Strings","02","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU416","Strings","06","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU416","Strings","02","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU416","Strings","03","Mark","Huff","","","","","","",""
"MUBLDG","221","MU416","Strings","05","Ariana","Arcu","","","","","","",""
"MUBLDG","221","MU416","Strings","04","Mark","Huff","","","","","","",""
"MUBLDG","221","MU416","Strings","01","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU419","Senior Recital","19","Daniel","Stevens","","","","","","",""
"MUBLDG","221","MU419","Senior Recital","20","Daniel","Stevens","","","","","","",""
"MUBLDG","","MU177","Woodwind Ensemble","05","Whitney","O'Neal","","","","","","",""
"MUBLDG","","MU277","Woodwind Ensemble","05","Whitney","O'Neal","","","","","","",""
"MUBLDG","","MU377","Woodwind Ensemble","05","Whitney","O'Neal","","","","","","",""
"MUBLDG","","MU477","Woodwind Ensemble","05","Whitney","O'Neal","","","","","","",""
"NBKDEI","101","ENT225","Survey of the Music Industry","01","Janna","Malone","M","","W","","F","10:00 AM","10:50 AM"
"NBKDEI","101","ENT329","Record Company Operations","01","Janna","Malone","","T","","R","","09:30 AM","10:45 AM"
"NBKDEI","101","ENT345","Artist Management and Touring","01","Robert","Garfrerick","","T","","","","03:00 PM","05:45 PM"
"NBKDEI","101","ENT470W","Entertainment Industry Law","01","Robert","Garfrerick","","T","","R","","11:00 AM","12:15 PM"
"NBKDEI","101","ENT480","Senior Seminar","01","Robert","Garfrerick","","","W","","","03:00 PM","05:45 PM"
"NBKDEI","101","ENT490","Special Topics","03","James","Aldridge","M","","","","","03:00 PM","05:45 PM"
"NBKDEI","101","ENT490","Special Topics","01","Christopher","Bethea","","","","","","",""
"NBKDEI","101","ENT495","Entertainment Intern/Practicum","01","Janna","Malone","","","","","","",""
"NBKDEI","101","ENT495","Entertainment Intern/Practicum","06","Janna","Malone","","","","","","",""
"NBKDEI","101","ENT495","Entertainment Intern/Practicum","02","Janna","Malone","","","","","","",""
"NBKDEI","104","ENT235","Audio in Multimedia","02","James","Aldridge","","T","","R","","12:30 PM","01:45 PM"
"NBKDEI","104","ENT235","Audio in Multimedia","01","James","Aldridge","","T","","R","","09:30 AM","10:45 AM"
"NBKDEI","104","ENT335","Survey of Audio Recording","01","Keith","Compton","M","","","","","06:00 PM","08:45 PM"
"NBKDEI","104","ENT426","Production","01","James","Aldridge","M","","W","","","01:00 PM","02:15 PM"
"NBKDEI","104","ENT490","Special Topics","06","Christopher","Bethea","","T","","","","06:00 PM","08:45 PM"
"NORTON","201","TH340","Scene Design","01","David","Ruebhausen","","T","","R","","11:00 AM","12:15 PM"
"NORTON","201","TH499","Independent Study-Practicum","01","David","Ruebhausen","","","","","","",""
"PLANET","1","ES607","Astronomy for Teachers","01","Ronald","Blake","","","W","","","05:30 PM","08:20 PM"
"PLANET","1","PH125","Descriptive Astronomy","01","Ronald","Blake","M","","W","","F","01:00 PM","01:50 PM"
"PLANET","1","PH480","Topics in Physics","01","Ronald","Blake","M","","W","","F","08:00 AM","08:50 AM"
"PLANET","1","PH607","Astronomy for Teachers","01","Ronald","Blake","","","W","","","05:30 PM","08:20 PM"
"POWELL","301","HES102","Intro to Hospitality Industry","01","Prema","Monteiro","M","","W","","","09:00 AM","10:30 AM"
"POWELL","301","HES221","Basic Baking","01","Prema","Monteiro","","T","","","","12:00 PM","04:00 PM"
"POWELL","301","HES242","Food Science","01","Prema","Monteiro","","","","R","","11:30 AM","03:30 PM"
"POWELL","301","HES432","Menu Planning","01","Prema","Monteiro","","","W","","","12:30 PM","03:30 PM"
"POWELL","302","HES230","Culinary Math","01","Prema","Monteiro","","T","","R","","09:30 AM","11:00 AM"
"POWELL","308","HES203","Intro to Ecotourism","01","Norbert","Jennings","","T","","R","","12:30 PM","01:45 PM"
"POWELL","308","HES302","Security & Risk Management","01","Johnson","Ogun","M","","W","","","12:45 PM","02:00 PM"
"POWELL","308","HES331","Food Preparation II","01","Johnson","Ogun","M","","","","","08:00 AM","12:30 PM"
"POWELL","308","HES355","Food Service Planning","01","Johnson","Ogun","","T","","R","","09:30 AM","10:45 AM"
"POWELL","308","HES433","Food Safety and Sanitation","01","Johnson","Ogun","","T","","R","","08:00 AM","09:15 AM"
"POWELL","308","HES455","Quantity Food Production","01","Johnson","Ogun","","","W","","","08:30 AM","12:25 PM"
"POWERS","104","IEP101S","IEP Speaking 1","05","Anne","Jackson","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","104","IEP101W","IEP Writing 1","05","Anne","Jackson","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","104","IEP102L","IEP Listening 2","05","Amy","Little","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","104","IEP102R","IEP Reading 2","05","Anne","Jackson","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","104","IEP102S","IEP Speaking 2","05","Anne","Jackson","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","104","IEP102W","IEP Writing 2","05","Anne","Jackson","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","104","IEP103G","IEP Grammar 3","05","Anne","Jackson","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","104","IEP103G","IEP Grammar 3","01","Anne","Jackson","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","104","IEP103L","IEP Listening 3","05","Amy","Little","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","104","IEP103R","IEP Reading 3","01","Anne","Jackson","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","104","IEP103R","IEP Reading 3","05","Anne","Jackson","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","104","IEP103S","IEP Speaking 3","01","Anne","Jackson","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","104","IEP103W","IEP Writing 3","01","Lori","Jamieson","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","104","IEP104G","IEP Grammar 4","05","Anne","Jackson","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","122","IEP101G","IEP Grammar 1","05","Amy","Little","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","122","IEP101L","IEP Listening 1","01","Amy","Little","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","122","IEP104R","IEP Reading 4","01","Lori","Jamieson","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","122","IEP105R","IEP Reading 5","05","Lori","Jamieson","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","122","IEP105S","IEP Speaking 5","05","Lori","Jamieson","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","122","IEP106L","IEP Listening Spc Topics","05","Lori","Jamieson","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","206","IEP102G","IEP Grammar 2","05","Daniel","Fike","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","206","IEP102W","IEP Writing 2","01","Anne","Jackson","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","206","IEP103S","IEP Speaking 3","05","Carlene","Blackburn","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","206","IEP104G","IEP Grammar 4","01","Daniel","Fike","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","206","IEP104S","IEP Speaking 4","05","Carlene","Blackburn","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","206","IEP104S","IEP Speaking 4","01","Carlene","Blackburn","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","206","IEP105L","IEP Listening 5","05","Carlene","Blackburn","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","206","IEP105L","IEP Listening 5","01","Carlene","Blackburn","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","206","IEP105W","IEP Writing 5","05","Carlene","Blackburn","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","206","IEP106R","IEP Reading Spc Topics","05","Carlene","Blackburn","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","221","IEP101G","IEP Grammar 1","06","Zeynep","Harkness","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","221","IEP101R","IEP Reading 1","06","Zeynep","Harkness","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","221","IEP101S","IEP Speaking 1","01","Zeynep","Harkness","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","221","IEP101S","IEP Speaking 1","06","Zeynep","Harkness","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","221","IEP104L","IEP Listening 4","05","Daniel","Fike","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","221","IEP104L","IEP Listening 4","01","Graham","Harkness","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","221","IEP105G","IEP Grammar 5","01","Zeynep","Harkness","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","221","IEP105R","IEP Reading 5","01","Zeynep","Harkness","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","221","IEP105W","IEP Writing 5","01","Carlene","Blackburn","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","221","IEP200","Academic Bridge Class","01","Zeynep","Harkness","M","","W","","","03:00 PM","04:15 PM"
"POWERS","222","IEP101L","IEP Listening 1","05","Graham","Harkness","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","222","IEP101R","IEP Reading 1","05","Daniel","Fike","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","222","IEP102L","IEP Listening 2","01","Mary","Willis","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","222","IEP103W","IEP Writing 3","05","Graham","Harkness","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","222","IEP104W","IEP Writing 4","05","Graham","Harkness","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","240","IEP101L","IEP Listening 1","06","Mary","Willis","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","240","IEP101W","IEP Writing 1","06","Mary","Willis","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","240","IEP102G","IEP Grammar 2","01","Mary","Willis","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","240","IEP103L","IEP Listening 3","01","Daniel","Fike","M","T","W","R","F","01:00 PM","01:50 PM"
"POWERS","240","IEP104R","IEP Reading 4","05","Mary","Willis","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","240","IEP104W","IEP Writing 4","01","Mary","Willis","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","240","IEP105G","IEP Grammar 5","05","Mary","Willis","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","240","IEP105S","IEP Speaking 5","01","Mary","Willis","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","240","IEP106S","IEP Speaking Spc Topics","05","Mary","Willis","M","T","W","R","F","09:00 AM","09:50 AM"
"POWERS","","IEP101G","IEP Grammar 1","01","Lori","Jamieson","M","T","W","R","F","10:00 AM","10:50 AM"
"POWERS","","IEP101R","IEP Reading 1","01","Carlene","Blackburn","M","T","W","R","F","11:00 AM","11:50 AM"
"POWERS","","IEP101W","IEP Writing 1","01","Graham","Harkness","M","T","W","R","F","02:00 PM","02:50 PM"
"POWERS","","IEP102S","IEP Speaking 2","01","Anne","Jackson","M","T","W","R","F","09:00 AM","09:50 AM"
"RABURN","104","AC292","Accounting Concepts II","02","Amanda","Barksdale","","T","","R","","12:30 PM","01:45 PM"
"RABURN","104","AC292","Accounting Concepts II","01","Rebecca","Hamm","M","","W","","","12:00 PM","01:15 PM"
"RABURN","104","AC481","Financial Statement Analysis","01","Corey","Cagle","","T","","R","","08:00 AM","09:15 AM"
"RABURN","104","AC581","Financial Statement Analysis","01","Corey","Cagle","","T","","R","","08:00 AM","09:15 AM"
"RABURN","104","EC251","Principles of Macroeconomics","01","Jason","Imbrogno","M","","W","","F","10:00 AM","10:50 AM"
"RABURN","104","EC252","Principles of Microeconomics","01","Jason","Imbrogno","M","","W","","F","09:00 AM","09:50 AM"
"RABURN","104","EC252","Principles of Microeconomics","04","Mark","Foster","","","","R","","06:00 PM","08:45 PM"
"RABURN","104","EC252","Principles of Microeconomics","03","Mark","Foster","","T","","R","","11:00 AM","12:15 PM"
"RABURN","104","EC391","Money and Banking","01","David","Black","M","","W","","F","11:00 AM","11:50 AM"
"RABURN","104","MG498","Strategic Management","01","Dennis","Balch","M","","W","","","01:30 PM","02:45 PM"
"RABURN","104","QM291","Statistical Process Control","02","Tanja","Blackstone","","T","","R","","02:00 PM","03:15 PM"
"RABURN","104","QM292","Stat Analysis for Business","01","Tanja","Blackstone","","T","","R","","09:30 AM","10:45 AM"
"RABURN","109","AC390","Accounting Information Systems","01","Amanda","Barksdale","","T","","R","","08:00 AM","09:15 AM"
"RABURN","109","MG440","Applied Decision Making","01","Daniel","Hallock","M","","","","","12:00 PM","01:15 PM"
"RABURN","109","MG491","International Business","01","Santanu","Borah","","T","","R","","09:30 AM","10:45 AM"
"RABURN","110","FI498","Cases in Finance","01","Mark","Foster","","T","","R","","09:30 AM","10:45 AM"
"RABURN","110","MG382W","Managerial Communications","02","Jennifer","White","M","","W","","","12:00 PM","01:15 PM"
"RABURN","110","MG498","Strategic Management","01","Dennis","Balch","M","","W","","","01:30 PM","02:45 PM"
"RABURN","206","CIS236","Info Systems in Organizations","02","Michael","Banks","M","","W","","","03:00 PM","04:15 PM"
"RABURN","206","CS135","Computer Skills for Prob Solv","01","James","Jerkins","M","","W","","F","09:00 AM","09:50 AM"
"RABURN","206","CS135","Computer Skills for Prob Solv","03","Janet","Jenkins","","T","","R","","02:00 PM","03:15 PM"
"RABURN","206","CS155","Computer Science I","02","Janet","Jenkins","","T","","R","","11:00 AM","12:15 PM"
"RABURN","206","CS155","Computer Science I","01","Janet","Jenkins","","T","","R","","09:30 AM","10:45 AM"
"RABURN","206","CS255","Computer Science II","01","John","Crabtree","","T","","R","","12:30 PM","01:45 PM"
"RABURN","206","CS360","Computer Networking","01","James","Jerkins","M","","W","","F","10:00 AM","10:50 AM"
"RABURN","206","CS421","Auto Theory & Compiler Const","01","James","Jerkins","M","","W","","F","12:00 PM","12:50 PM"
"RABURN","206","CS455","Software Engineering","01","Patricia","Roden","","T","","R","","06:00 PM","07:15 PM"
